clust_ID,X_position,Y_position,KERATIN,CD45
4,315.0544554,899.1782178,5.427411329,5.308610742
2,316.2692308,1288.619658,5.821476871,5.689102601
3,315.1799163,2098.728033,5.571724393,7.370844367
4,317.4264706,3341.772059,5.818161029,5.003353947
4,320.2152318,348.6655629,5.583309566,5.404257185
2,316.9366516,1373.0181,5.923953286,5.985928892
4,313.7457627,5709.231638,5.803244271,5.475896055
3,321.9916318,427.4267782,5.609011898,7.60225719
3,314.6833333,615.6083333,5.757481207,7.638980693
4,324.7603093,79.03865979,5.556738498,5.222040112
2,325.9287469,4672.90172,6.104562862,5.187399532
3,319.5911111,448.3333333,5.760302825,7.058024149
2,322.6425532,4409.914894,5.787888927,6.844733904
4,320.9128205,3212.405128,7.673075227,5.101116428
4,317.8727273,5800.736364,5.359497984,6.447449924
4,322.8992629,5498.918919,6.346424877,5.041727553
4,322.210084,5742.092437,5.569386363,6.22887558
2,325.9161074,1776.073826,6.269318702,5.598968665
4,325.8733032,5845.321267,5.474359824,5.003642576
4,325.2088889,1037.977778,5.263219698,5.229729175
4,321.3666667,1070.244444,5.162879396,4.859984655
4,323.966443,388.0671141,5.395456258,5.625760468
4,331.5238095,635.3915344,5.755080619,5.654510713
2,321.4782609,3986.391304,6.428315969,6.408027269
4,333.0836237,973.2473868,5.214102203,6.515208116
4,328.5127273,1958.818182,5.220748868,4.806997237
4,324.7579618,5643.88535,5.608000846,5.242925843
4,329.3609467,1111.946746,6.451899614,5.238893946
2,335.9264706,4531.502451,5.889855157,6.264028316
4,335.75,5853.740132,5.418145094,5.02867338
4,338.5976471,2156.981176,5.111179524,4.976019491
2,334.9572193,3976.205882,5.807532068,6.380892656
4,328.4677419,365.2741935,5.436605573,5.308107991
3,329.1272727,574.7090909,4.954289384,7.082248293
4,339.0260417,2792.148438,5.608889742,5.036732746
4,335.2789969,1131.501567,6.613380011,5.298662135
4,337.6754386,5554.763158,5.988433643,5.183187059
2,334.9663462,5457.375,5.949490046,4.861190405
4,330.6554622,5904.789916,5.372980407,4.876671635
4,333.8782051,793.4615385,5.609636147,5.33753808
3,332.3333333,611.9270833,5.748330851,7.459662863
4,334.0240964,934.9156627,5.338753745,5.34509748
4,331.9347826,2375.673913,5.471173982,4.800629698
2,335.1764706,3528.104575,6.029238765,5.584969497
4,340.6715328,5950.474453,5.56654593,5.200189352
4,340.46,2344.205,5.148220957,4.882233579
4,342.3365079,233.4253968,5.384684356,5.128752195
2,336.2108844,3350.489796,5.491632692,6.501943172
4,343.8212928,1062.011407,5.587049268,5.130056193
3,345.502809,1744.325843,5.843959573,7.411871931
2,345.5047319,4282.870662,6.396387973,6.666201978
2,351.1945289,5242.808511,5.606059051,5.299076956
4,351.9288889,2885.768889,5.16815806,4.490457432
4,340.6153846,887.1538462,5.411760514,5.154476604
4,345.433526,2373.595376,5.603781154,5.41956261
4,341.8243243,2585.432432,4.603141102,4.94231787
4,342.9459459,2980.101351,4.847268098,4.737501535
4,350.7183099,486.3755869,5.564682285,5.359637687
2,358.2142857,4223.893822,6.203230881,5.647926868
4,348.6300578,1987.32948,8.405620743,4.885207505
4,347.0994475,2395.917127,5.471527559,5.073307434
4,349.1295337,2827.300518,5.2522463,4.756801039
2,354.5628415,3335.10929,5.556944096,6.442048416
3,348.6439024,4007.678049,5.448250104,7.556336167
2,345.8166667,4190.341667,5.612123953,6.543851892
4,346.1382979,712.0638298,5.560599795,6.04341587
4,361.1747899,2103.394958,7.534326233,5.578206548
4,349.129771,5915.709924,5.40768511,4.964018339
4,347.5789474,473.0350877,5.057362625,6.916001884
4,360.8329238,2290.496314,5.316661591,4.876378238
4,349.71875,620.046875,5.548711232,5.80112657
2,353.2593985,3880.913534,5.747379562,5.322899942
2,349.0689655,4871.747126,5.637126771,5.285884071
3,355.1622419,1777.672566,5.797956763,7.238994716
4,360.5193133,917.1630901,5.50738811,5.155348571
2,365.1507761,5159.54102,5.757095531,5.239633073
4,352.3235294,5861.470588,5.484430745,4.765937582
4,357.0851064,2419.898936,5.481502912,5.02688552
4,361.9083665,2807.450199,5.357469144,4.962677453
4,362.1581633,1231.112245,7.279719881,5.033168617
4,360.5022026,5695.696035,5.582982779,5.253725426
4,360.3185841,5752.460177,5.8314412,4.978623929
4,360.7235772,673.0487805,4.861009142,5.018409872
3,362.8769841,729.6706349,5.649630741,7.454708467
4,373.7717391,2881.559783,5.664808108,4.7189355
4,360.7961165,2371.572816,5.443509872,5.100458249
4,362.0292398,3264.350877,5.664015804,5.512485083
4,367.9756098,333.8641115,5.539430891,5.399438945
2,367.5023697,1962.445498,5.474736864,6.234903124
4,362.3825503,2459.302013,5.396217235,4.839260316
4,369.7714286,462.1,5.571107858,5.474878315
4,367.7269076,2489.172691,5.299260697,6.343223814
2,364.7346939,3773.265306,6.149833722,5.791145264
4,363.4761905,5645.533333,4.95569291,4.938030465
4,365.0566038,5809.534591,5.620492011,6.374756926
4,363.8604651,5963.686047,6.061727929,4.931038224
4,364.2371134,142.9690722,5.7520816,5.266475548
4,364.0405405,2923.621622,5.277838835,4.569402962
2,366.0215827,4387.625899,5.738867179,6.83101407
4,371.2360515,1011.553648,5.554854186,5.356201554
3,365.2173913,266.326087,5.465580459,7.596632487
4,371.673913,1208.069565,7.19618164,5.3353618
4,371.7021277,1037.994681,5.694072363,5.31380846
3,375.5140845,1888.056338,5.724160284,7.24648603
1,374.1440922,4595.011527,8.833447597,5.169074829
4,371.9956897,5557.362069,6.440664644,5.162591449
3,372.7290503,3138.932961,5.767753446,7.443361262
4,371.1459459,5724.016216,5.306285536,5.166267501
4,377.017316,1088.839827,5.654719546,5.016075017
4,373.2213115,5638.852459,5.390754571,5.218581989
4,374.3333333,152.5802469,5.40401116,6.860844829
4,399.6853056,2263.23407,5.479825849,5.077609079
2,376.6931217,5194.248677,5.749190761,5.937522245
3,378.601626,3271.536585,5.545050404,7.503132754
4,377.4957265,1947.709402,5.103092405,4.673387828
2,375.2,3933.284211,6.107889936,7.129660169
3,379.010929,256.5464481,5.535848719,7.51185324
2,375.9,5141.1,5.416655803,6.445799181
4,381.6272727,5835.668182,5.675320646,5.337647339
3,387.6340782,413.5363128,5.682904968,7.360963626
4,381.1818182,745.8502674,5.630137853,5.762219532
4,379.3146067,2377.337079,5.24388491,4.848248544
4,385.7525773,5708.262887,5.235646516,4.970278541
4,388.1527778,360.6458333,5.671089484,5.428446711
2,384.8120301,1286.556391,5.56863144,5.282573783
4,381.3333333,2335.439024,5.289949117,4.850250225
4,380.974026,5599.941558,7.660255073,5.210656428
4,393.3467049,575.8538682,5.454439087,5.249749957
3,382.4444444,3687.585859,5.912738313,8.586455387
2,386.239521,4763.497006,5.948519542,7.065081408
4,389.0996016,1737.800797,5.735530758,5.890961625
3,384.6290323,2549.895161,5.355253982,6.861719785
4,384.1140351,2565.736842,5.17162967,5.305919972
4,392.8823529,2798.117647,5.525002873,4.976409146
2,392.8267327,4519.371287,7.176386991,5.865338482
4,383.1578947,5995.929825,5.54380589,5.186208989
2,390.2159468,5140.112957,5.522457099,6.317872066
4,391.475,316.795,5.457860623,5.129780365
4,395.5903955,470.3050847,5.450201557,5.38339302
4,391.2511013,659.722467,5.474969431,5.357479401
4,399.1230769,926.6483516,5.500405638,5.264817402
4,389.0163934,1810.912568,5.728359571,5.443576172
4,403.0814558,2222.696707,5.505535824,5.169853577
3,389.9861111,3734.916667,5.831495469,8.074147358
4,393.1169231,2646.501538,5.128823945,5.03773152
2,393.1121951,3539.639024,6.661099668,5.485970215
2,400.806391,4023.890977,5.432769388,5.173608381
4,395.9228487,2964.071217,5.48869246,4.943442413
4,398.6308244,428.8924731,5.485480826,6.232060648
4,393.6794872,1041.064103,5.64811616,5.325227656
4,398.4264151,5722.350943,5.603259992,5.162713747
3,394.8700565,260.1581921,5.512289041,7.169602243
4,394.2734375,1064.15625,5.895306352,5.303810067
4,409.4409722,2308.034722,5.440265926,5.234537817
4,393.1481481,837.2407407,5.179492121,5.715686647
2,400.9101124,4947.198502,5.922892935,5.475538548
4,398.3227848,217.3987342,5.486712216,5.09106741
4,401.7841727,2348.55036,5.312585593,4.992339445
4,403.56,2535.254545,5.278726717,5.272253359
2,405.6102941,4396.671569,7.740591936,5.18179732
4,401.3666667,1852.533333,5.210214485,6.118640369
2,404.751773,4661.382979,7.149638454,5.032290374
2,408.1810345,5390.367816,6.349611109,5.116478452
3,398.3727273,526.1181818,5.559527119,7.861086026
4,399.1743119,1199.93578,5.898237059,5.135474585
2,409.0858586,4080.217172,5.733373966,5.210106924
4,402.7318182,5991.159091,6.177651729,5.166161651
4,405.1965812,2132.62963,5.902703388,5.445127372
4,422.9971591,2255.045455,5.520409229,5.118282965
4,404.4040404,1825.626263,5.867769182,5.604705952
2,402.8203125,3929.25,6.35062663,7.094105169
3,406.5714286,4890.025641,5.766201076,7.769247061
4,411.3511706,5802.244147,5.459372014,5.159016856
4,403.6884058,1113.137681,5.90684162,4.914783905
2,412.3778409,1707.744318,5.833247847,5.942605489
4,412.7160494,294.8222222,5.685802876,5.384223194
2,406.2043796,3912.744526,6.978771406,5.986103487
4,411.1767068,5759.228916,5.612072233,5.469330241
4,414.8674033,5923.530387,5.540212186,5.050280906
2,416.0918033,4791.681967,5.741983332,5.981232045
2,411.3119266,5487.022936,6.364142636,5.182607868
1,420.3772321,4378.522321,7.872357319,5.303882211
4,404.9310345,736.0689655,5.465145962,4.757743267
4,420.1854305,1959.099338,5.507670907,4.77503404
4,409.2042254,5649.521127,5.266441445,5.068638421
4,412.6586538,511.3461538,4.993469572,6.243905477
4,408.1875,2486.984375,5.204092535,5.086920953
4,412.6438356,2186.520548,5.42247275,4.80844645
4,411.872093,2381.437984,5.468926544,5.112407986
4,418.5696594,2667.98452,5.420603492,5.002657217
4,411.1911765,73.36764706,5.609633385,5.061011501
4,413.4545455,634.1060606,5.635438743,5.248378816
2,419.9462366,3922.65233,6.504722694,7.025764494
2,427.9795918,5432.989796,7.797563737,4.974726099
4,426.12,5945.698182,5.607485141,6.141630676
3,418.1459854,486.4160584,5.501109235,7.118051695
4,421.9784615,660.7138462,5.601187363,6.511406948
2,423.143662,1362.647887,5.895496404,7.032932506
4,422.5512821,1152.028846,5.769532201,5.200301607
2,431.0209125,1897.614068,5.9182088,5.376246113
4,423.5412186,2474.401434,5.424065411,5.064815695
2,420.6529412,4470.647059,5.830605139,6.842758614
4,434.2453469,2751.475465,5.366971771,4.961305221
4,421.6949153,1052.618644,5.649004078,5.132302803
4,423.9372197,3211.439462,5.725795501,5.045967809
2,429.5231608,3834.93733,5.811369393,5.450196102
2,435.4803002,4565.637899,6.848805614,5.353759173
2,422.34375,5510.28125,7.308570705,5.386046802
4,431.9055375,72.52117264,5.602118821,5.201354356
4,428.1843318,583.4976959,6.514221019,5.302685692
2,434.515625,4865.0,7.062518271,5.260907513
4,425.7866667,5961.926667,5.576024858,5.07700547
3,424.8355263,1835.414474,5.843601624,6.936496169
4,426.557377,1855.169399,5.600019549,5.476623587
4,423.7612903,2832.877419,5.284349298,4.73625504
2,425.5821918,3464.993151,5.783909478,5.363893449
2,430.5940594,3631.788779,5.585293745,5.296500536
3,428.5645161,1804.693548,5.705501427,7.476326241
4,434.6112957,1820.747508,5.66717363,6.548404713
2,433.8533333,3880.326667,7.235030591,5.497618943
4,433.5616883,2500.857143,5.409905205,5.051000041
4,434.7453184,993.1910112,5.336889641,4.988826161
4,430.8423913,1102.434783,5.425141533,5.102745366
4,443.3284672,2019.036496,5.350161604,4.968392989
4,428.6666667,2379.154472,5.514935609,5.252826631
3,430.182266,3593.970443,6.19953947,7.590789923
4,434.2944785,5819.625767,5.494927963,5.198327543
4,431.2894737,152.3026316,5.814680263,5.222274325
4,436.8756219,2447.910448,5.127717882,4.844461268
4,432.757764,1786.645963,5.690758065,5.525155946
2,429.65,4525.975,6.006168413,5.112439494
4,430.9206349,5624.214286,5.625019812,5.149476638
4,433.7473684,1018.926316,5.518551426,5.070491819
4,436.2334906,2845.153302,5.474863631,5.053598391
4,437.8291457,619.160804,5.767126816,5.237029837
4,435.8257576,1173.219697,5.783661999,5.21093402
2,439.5315315,4535.86036,6.706796254,5.551719204
4,435.0215054,2325.344086,5.388236698,4.784260722
2,440.5274725,4300.293956,6.18718043,7.014977248
2,444.6680162,3479.093117,5.804793464,6.142463939
3,437.915493,4498.021127,5.912817579,7.28024604
3,444.1170569,1572.909699,6.069887729,7.750737102
4,439.8980583,1769.053398,5.670449894,5.380188126
4,443.5445205,2776.821918,5.558123039,5.132003979
2,447.5845697,4998.065282,5.993487722,5.311421048
4,454.689008,5990.152815,5.565362348,5.237539415
3,444.3731343,886.9402985,5.55999253,7.126075275
4,444.1421569,2132.754902,5.709972428,5.12992772
4,443.647482,480.4892086,5.694071204,5.359838751
3,443.3837209,1809.034884,5.608107887,7.928393455
3,442.1145833,3594.229167,5.988856984,7.928421041
2,456.7262873,3725.173442,5.761147632,5.448522993
2,450.2578397,1194.337979,5.800770056,6.253842213
4,452.7311558,2243.01005,5.348267423,5.040698108
2,451.4027778,3562.166667,5.441395062,5.237303491
2,447.7006803,4883.136054,6.918856695,4.944989584
2,452.3706294,5687.982517,5.169887822,6.352806033
2,450.0942408,3935.52356,6.002813516,6.275974053
4,451.5350554,5628.926199,5.965228539,5.328216454
4,451.461039,2645.876623,5.220285623,4.967736831
2,460.7115385,5398.381868,6.066222818,5.177979559
4,454.5945946,683.0540541,5.418595785,5.088263447
2,463.7264808,4041.632404,5.602318089,5.324428196
2,458.8393352,4167.916898,5.949870382,5.070923104
4,456.4132653,703.8673469,5.469866826,5.355695427
4,462.6493506,928.3636364,5.376119804,4.913537804
4,457.8148855,2077.694656,5.529633538,5.014203982
4,468.7837838,5840.675676,5.645867018,6.935596522
4,455.5350318,1082.305732,5.667439993,5.356165564
4,458.0487805,871.5691057,5.658688722,5.350470048
4,457.7663551,782.8411215,5.483166878,5.238527676
3,460.6082474,1801.902062,5.697058891,6.710303338
4,468.375,2593.969444,5.526194143,5.129586372
4,457.6147541,2451.098361,5.276147185,5.088809928
2,469.4244373,4712.926045,6.48393545,5.703450158
2,467.745614,4513.127193,5.789852863,6.961067368
4,465.9201521,472.418251,5.530936792,5.3486996
2,471.0610413,1276.260323,7.163159875,5.50820286
4,477.5594796,5761.968401,5.438378278,5.104525067
4,466.3402778,719.7847222,5.528822643,5.217047054
1,471.245614,1697.309942,9.021620142,5.420107956
4,470.4353933,1128.876404,5.700077116,5.289968001
4,462.8493151,290.0273973,5.451449916,5.568187637
2,465.0263158,3567.131579,5.819965791,5.230686349
2,485.9662338,5370.225974,5.461242058,5.297966656
4,466.8484848,1008.060606,5.371870531,4.976002022
4,474.384127,3268.177778,5.455809397,5.055639009
4,470.7916667,155.5119048,5.947708565,5.152913048
2,478.1008174,5325.457766,5.773899752,5.335413628
4,472.7837838,170.3581081,5.642769264,5.39052076
4,477.6280992,1212.024793,5.49171714,5.252727654
4,472.1376147,740.9174312,5.407500841,5.284181223
4,480.9607143,2114.5375,6.76553317,5.004665127
4,471.2287582,2764.650327,5.373582465,4.999461993
3,473.0933333,3921.52,6.133354658,8.262799742
3,483.1818182,300.8964646,5.588713555,7.690174012
4,478.4441489,336.7047872,5.450341928,5.50381681
2,483.6502242,4477.372197,6.105133501,6.410831086
2,477.0444444,3976.288889,5.741220974,6.554154969
4,485.1358025,782.6213992,5.666497883,5.341152149
2,484.037234,5144.861702,7.090971825,5.054109089
4,481.4734043,2475.111702,5.60050804,5.326713543
4,486.4464286,818.7366071,5.506891005,5.924219987
4,498.9325301,875.6987952,5.42149413,5.219938936
4,487.7272727,2284.169533,5.221722843,5.109631621
4,489.2019002,2413.665083,5.507636584,5.166359218
4,484.4645161,1078.883871,5.78239488,5.287647745
4,483.4823009,2735.048673,5.434822762,5.065615001
2,483.7777778,3448.011696,6.956567721,5.431446632
4,483.957672,2644.888889,5.484160054,5.035542965
2,489.8125,4862.441406,5.735096915,5.914189003
3,490.0762712,2201.889831,5.295644306,7.558625782
4,492.1643192,763.1126761,5.591844996,5.373712237
4,490.2038835,2445.975728,5.43514127,5.125580795
2,490.1538462,4155.906883,6.396794693,5.437022599
4,483.4583333,163.25,5.7448711,5.163594789
4,488.2517483,934.5804196,5.293515647,4.796021693
4,489.4855491,977.9075145,5.453021155,5.302269086
4,494.162963,191.8703704,5.479758907,6.826251937
4,487.7333333,1055.813333,5.572255421,4.954041427
2,501.4945652,1388.98913,5.672389019,5.288267031
4,491.3061224,579.3061224,5.666732646,5.208072567
2,502.4431555,1763.431555,5.703194521,6.563433288
4,497.114094,1792.097315,5.63396232,5.942402953
4,490.4827586,2693.238245,5.310221156,4.698997363
2,498.7808642,3924.614198,7.547410519,5.954477141
2,494.5183246,3970.465969,5.950178876,6.79451036
2,505.3724638,4240.947826,5.607665206,4.965557073
4,490.7826087,620.8913043,5.54755234,5.15140492
3,496.8191489,2014.028369,5.446660944,8.459617419
2,499.5,4454.971631,7.234660622,5.444886185
2,497.5830816,4572.090634,7.381296827,5.764992199
4,496.8200837,5734.121339,5.486219557,5.310729555
4,492.94375,2668.80625,5.38609928,4.894288726
2,498.1609756,4501.156098,6.056726892,6.557200939
4,493.4727273,1036.309091,5.568795478,5.061386017
4,503.2899023,519.7100977,5.472010601,5.054937869
4,497.1913043,1088.478261,5.654774896,5.133237616
2,502.8740741,3654.851852,5.799070208,5.731517729
2,499.8013699,1282.431507,6.689701493,5.010772271
4,500.281746,2590.087302,5.374727109,4.882380959
2,505.3,4104.494872,5.707595708,7.151483454
4,501.7904762,417.0785714,5.586410069,5.285726529
2,501.4570552,1547.018405,5.854658737,6.809939509
4,500.0828025,1813.286624,5.527480977,5.312295647
4,517.225731,2435.561404,5.38353962,5.172667946
4,499.5267176,467.648855,5.534595652,5.289615493
3,505.4148148,729.3481481,5.603443623,7.508969902
2,504.7581395,4547.744186,5.823004612,6.512781456
4,501.9212121,331.830303,5.222875171,5.172685427
2,510.3741497,1920.534014,5.608362311,5.27863514
4,502.745614,958.8947368,5.434066692,5.060705619
2,511.0677291,5501.541833,6.186962525,5.380576433
4,505.573913,2314.443478,5.176837288,5.071253096
2,503.2518519,3565.696296,5.741910473,5.151534539
4,504.0471698,1048.415094,5.690136329,5.265423765
2,504.8709677,3954.763441,6.655869259,6.522282533
2,505.2352941,4123.421569,5.615701007,6.677947414
4,508.78,753.2,5.605985873,5.612690054
4,506.2447368,2477.626316,5.514086425,5.280943629
4,510.5154185,611.6211454,5.830266331,5.282017847
4,510.6014493,5703.543478,5.49571195,4.974432245
4,510.2244898,2606.591837,5.523879759,5.060741944
4,508.9099099,1005.477477,5.256885201,4.989819541
4,510.9722222,1112.375,5.669617478,5.488047753
4,508.8441558,2673.649351,5.280298861,5.860305107
2,517.4814815,4693.639506,6.470765103,5.348764006
2,519.4433333,4015.426667,5.688217522,6.792344427
2,526.1593407,5402.296703,5.984123104,4.995447278
4,519.862069,713.3103448,5.176376994,6.034380899
4,529.607362,2145.18773,5.711109351,4.902699322
2,524.4305085,1721.966102,7.409050206,4.957687346
2,516.6353591,3379.558011,5.869920997,5.615947052
4,531.9308176,5978.287212,5.814949996,4.943258367
4,524.5637584,219.7583893,5.267529454,5.04966239
4,530.0650602,5547.672289,7.653532631,5.1060769
4,545.2632509,892.869258,5.297804868,4.981656418
4,518.4662162,975.9594595,5.206083531,4.789404327
4,527.460251,1806.937238,5.5831974,5.689199673
2,521.8214286,1392.8125,5.811915928,5.200517483
4,521.0932203,5644.305085,5.483706248,5.152213322
4,531.7464789,565.4676056,5.563494572,5.289731316
2,523.2121212,3935.310606,5.686692831,6.077972325
2,522.0277778,1129.902778,6.856037918,6.3609186
2,531.9756098,4199.436314,6.5035333,5.144180237
4,528.8588235,5998.376471,5.422199412,4.76408262
4,525.1682243,538.6074766,5.090994271,4.987886274
4,535.7920228,1870.387464,5.344268067,5.049289699
4,525.9954128,2571.013761,5.401643705,5.068586801
4,522.36,2736.97,5.21373939,4.526667958
2,532.0658436,4445.139918,7.345000806,5.255993902
4,525.9,5516.8,6.430149493,5.057872224
4,533.2826855,114.7526502,5.931157344,5.278547248
4,528.8846154,1030.412088,5.584982439,5.235652547
4,527.5416667,656.7,5.602887283,5.312959643
2,538.8688889,5075.986667,5.808856283,5.162472188
2,541.8922717,5744.470726,5.425115073,6.404252504
4,534.6294964,3613.18705,5.745754886,5.826106212
4,540.6653061,5946.787755,5.2817316,4.921975063
3,534.6993007,1122.160839,5.824988808,7.803566399
2,542.2981928,4262.228916,7.609899515,5.293123177
2,539.6870748,4144.244898,5.273348355,5.836559615
4,533.3333333,580.2592593,5.605665891,5.145986018
2,545.1367781,3986.167173,5.706504198,7.087075884
4,534.6825397,5931.47619,5.308110526,5.816544106
4,540.5536232,2509.069565,5.431758175,5.134040712
4,537.6554622,1086.117647,5.564295004,5.315273633
4,543.3165468,1777.302158,5.639186398,5.936881105
2,544.2241993,3396.13879,6.651815529,5.250016407
2,539.3553719,3543.045455,6.305732219,5.321537418
4,542.2594595,1055.735135,5.557662525,5.143621493
4,539.4918033,2713.661202,5.201872664,4.683496415
3,545.8243243,1133.954955,5.752872894,7.099276134
4,543.3096234,5509.677824,6.208733134,5.225296669
4,542.4054054,369.9369369,5.183452367,5.102992716
3,544.8159722,644.6215278,6.464626162,7.382480815
4,544.5,946.9294118,5.140148822,4.703470543
4,542.6803279,2666.409836,5.449330812,5.134978429
2,548.9353612,4157.21673,5.892211242,6.673716083
4,543.2922078,5613.441558,5.556050544,5.17563599
1,555.3586698,4491.72209,8.700650682,5.495307143
2,552.3719008,4789.418733,7.45951185,5.451853926
4,549.84,77.76,5.987466566,5.195376144
4,547.7477876,540.1371681,5.495534801,5.346306536
3,546.8699187,197.8373984,4.943267118,7.209388362
4,550.078853,244.0573477,5.450022663,5.20736863
2,556.9046243,1356.528902,7.436850564,5.208996441
2,552.0817308,1905.096154,5.399162897,5.296368353
4,552.8888889,438.5340502,5.833940502,5.289352571
2,558.2033333,4519.316667,5.737475116,6.972821786
3,558.5955882,5462.754902,5.464081026,7.416378479
4,558.3745318,5875.640449,5.363136747,5.327821624
2,551.5789474,3358.070175,5.142893947,4.715282552
4,563.3888889,3202.682222,8.79078141,5.170281954
2,564.131016,4574.229947,7.198873287,5.284370289
2,557.8203883,3509.053398,5.746342763,5.42051352
4,554.8,5599.388889,5.564264947,5.124625136
4,559.5588235,689.710084,5.643440551,5.345846231
2,556.2058824,3443.327731,5.56011586,5.500383192
2,560.3121951,3598.370732,5.762373466,6.42159054
2,559.5531915,3948.728723,5.890276756,6.944107725
4,558.0402145,2700.428954,5.520699234,4.956883781
4,559.8811881,1038.881188,5.383222567,5.202918074
4,562.0816832,2578.774752,5.340698541,4.835731701
4,572.0852713,5882.333333,5.402013708,5.186410925
2,570.1231343,1926.914179,5.271467578,4.940709151
4,572.9732824,1174.89313,8.525314324,5.27867923
2,565.9921875,1396.65625,7.217752903,5.209827625
4,568.5873418,3041.106329,5.401205207,5.330159415
2,567.4732143,4148.410714,5.955235782,6.681638562
4,574.7692308,1959.99095,6.883726812,4.981217357
2,569.1557789,3446.688442,5.697531824,6.070749333
4,573.426009,645.8026906,5.751190803,5.338464694
4,572.6948052,975.9025974,4.624463389,4.586159453
2,578.7013889,3348.017361,5.829354031,5.9571139
2,580.3079019,4708.422343,5.763592532,5.144416428
4,580.1619938,456.7133956,5.402480904,5.196343288
4,577.6092437,1095.642857,5.662756211,5.454404945
4,579.670412,2412.868914,5.422711873,5.205815972
4,586.6543909,575.8130312,5.765057887,5.093698061
4,576.7282609,3081.173913,5.507714696,5.058389725
